sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower
S,2021-08-13,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[351.73236132114494, 253.14611503053246]",298.3951755624801,1.2618388159268448,376.52661501004286,236.47645943059945
S,2021-08-13,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[59582.62497502186, nan]",59582.62497502182,,,
S,2021-08-16,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0007668353673067423, nan]",0.0007668353673067,,,
S,2021-08-16,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[355.7242264898924, 357.38360565428854]",356.5529507401958,1.0032962565050756,357.7282407234771,355.3815220862354
S,2021-08-16,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[463886.0460221821, nan]",463886.0460221825,,,
S,2021-08-18,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.030629702463899972, nan]",0.0306297024638999,,,
S,2021-08-18,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[442.3927546362786, 718.4127855804816]",563.7558081109864,1.4089405868968905,794.298439146424,400.127452749889
S,2021-08-18,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[14443.259942132336, nan]",14443.259942132325,,,
S,2021-08-20,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.01399484990634211, nan]",0.0139948499063421,,,
S,2021-08-20,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[344.0052652996636, 457.97785983341424]",396.921648657976,1.2242744944219983,485.9410507358895,324.2096853821738
S,2021-08-20,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[24580.847068875617, nan]",24580.84706887563,,,
S,2021-08-23,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.018394641764686345, nan]",0.0183946417646863,,,
S,2021-08-23,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[390.6229829645648, 442.7238912855746]",415.8583016408965,1.0925694410326616,454.3540721725863,380.62413794755287
S,2021-08-23,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[21235.693957056275, nan]",21235.693957056264,,,
S,2021-08-25,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0078624758983921, nan]",0.0078624758983921,,,
S,2021-08-25,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[523.542931939364, 815.7269708711267]",653.5044682264122,1.3683067760830818,894.1945920747709,477.6008418939031
S,2021-08-25,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[66587.54045229318, nan]",66587.54045229321,,,
S,2021-08-27,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.003380257903705242, nan]",0.0033802579037052,,,
S,2021-08-27,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[230.01617519947644, 462.56482908951]",326.18613209173776,1.638876621443038,534.5788261240798,199.0303161470016
S,2021-08-27,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[68046.93066388399, nan]",68046.93066388402,,,
S,2021-08-30,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0064414369998650215, nan]",0.006441436999865,,,
S,2021-08-30,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[108.62568939725065, 137.7983051425033]",122.3455593549563,1.1831836023827482,144.75725965312952,103.40369753990107
S,2021-08-30,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[16863.580191737787, nan]",16863.58019173778,,,
S,2021-09-01,Influent,County 8,N1_per_PMMoV,"['2', '3']","[100.0, 80.0]","[3, 3]","[0.00893845412295662, nan]",0.0089384541229566,,,
S,2021-09-01,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[252.24852317757725, 463.1752412142148]",341.8117472655144,1.536799785093821,525.296219740186,222.41787810026725
S,2021-09-01,Influent,County 8,pmmov_gc_per_mL,"['2', '3']","[100.0, 80.0]","[3, 3]","[28220.598294477753, nan]",28220.59829447776,,,
S,2021-09-03,Influent,County 8,N1_per_PMMoV,"['2', '3']","[75.0, 95.0]","[3, 3]","[nan, 0.009090760757422864]",0.0090907607574228,,,
S,2021-09-03,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[75.0, 95.0]","[3, 3]","[176.61984595735424, 223.44396602261827]",198.6570886201021,1.1809083681657646,234.59581834692645,168.22396552974254
S,2021-09-03,Influent,County 8,pmmov_gc_per_mL,"['2', '3']","[75.0, 95.0]","[3, 3]","[nan, 24579.237314123566]",24579.237314123555,,,
S,2021-09-06,Influent,County 8,N1_per_PMMoV,"['1', '3']","[100.0, 80.0]","[3, 3]","[0.008143988379196198, nan]",0.0081439883791962,,,
S,2021-09-06,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[108.75664450870899, 925.223578917402]",317.2131962314861,4.544241934120706,1441.4935083715793,69.80552550463308
S,2021-09-06,Influent,County 8,pmmov_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[13354.223931179424, nan]",13354.223931179433,,,
S,2021-09-08,Influent,County 8,N1_per_PMMoV,"['1', '3']","[100.0, 80.0]","[3, 3]","[0.024714100974545926, nan]",0.0247141009745459,,,
S,2021-09-08,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[147.0761843632606, 436.223118989282]",253.294358152692,2.1571085974155584,546.3834376480276,117.42309054637543
S,2021-09-08,Influent,County 8,pmmov_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[5951.103967517995, nan]",5951.103967517993,,,
S,2021-09-10,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.010634727908490982, nan]",0.0106347279084909,,,
S,2021-09-10,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[229.35326415198347, 123.21584941531434]",168.10698158809933,1.5516884489528349,260.8496615185806,108.33810208585828
S,2021-09-10,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[21566.444024286055, nan]",21566.44402428607,,,
S,2021-09-13,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.012104878222812096, nan]",0.012104878222812,,,
S,2021-09-13,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[405.4482242091135, 277.2012364180461]",335.2472953720392,1.308494143690742,438.6691226824737,256.2084797922288
S,2021-09-13,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[33494.61405113776, nan]",33494.61405113778,,,
S,2021-09-15,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0024921852685279356, nan]",0.0024921852685279,,,
S,2021-09-15,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[190.71714092747087, 198.28150533742738]",194.46254599986392,1.027885612137898,199.88525313296424,189.1869520338956
S,2021-09-15,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[76526.06864180774, nan]",76526.06864180768,,,
S,2021-09-17,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[0.0041526033350434925, nan]",0.0041526033350434,,,
S,2021-09-17,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[76.63140909621389, 146.7205751509927]",106.03492074419408,1.582937097578023,167.84660968473025,66.98618720000502
S,2021-09-17,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[18453.823520664126, nan]",18453.82352066412,,,
S,2021-09-20,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[0.0060403417268056715, nan]",0.0060403417268056,,,
S,2021-09-20,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[57.07195334342711, 34.57791029493374]",44.42329212322818,1.4252249013270202,63.31318213294927,31.169320773069472
S,2021-09-20,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[9448.464329452534, nan]",9448.464329452529,,,
S,2021-09-22,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.006337741441523784, nan]",0.0063377414415237,,,
S,2021-09-22,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[63.096809765867135, 68.4204105250506]",65.70471540918238,1.05894839444403,69.57790288995561,62.04713634197323
S,2021-09-22,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[9955.724819013249, nan]",9955.724819013243,,,
S,2021-09-24,Influent,County 8,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.005094677956391478, nan]",0.0050946779563914,,,
S,2021-09-24,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[82.5714906047204, 168.57810287376893]",117.9819699683091,1.656466367672918,195.43316524430028,71.2250923235198
S,2021-09-24,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[16207.401392492562, nan]",16207.401392492557,,,
S,2021-09-27,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0057059383180845386, nan]",0.0057059383180845,,,
S,2021-09-27,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[37.44541163414473, 49.00090954850628]",42.83525683932933,1.2094668906431558,51.80782489936463,35.416642795861
S,2021-09-27,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[6562.533547806562, nan]",6562.533547806564,,,
S,2021-09-29,Influent,County 8,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.004277541833017385, nan]",0.0042775418330173,,,
S,2021-09-29,Influent,County 8,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[107.02288040211984, 98.64617976759828]",102.7492009671788,1.0593244814863363,108.84474403769208,96.99502160377862
S,2021-09-29,Influent,County 8,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[25019.71566380351, nan]",25019.71566380351,,,
U,2021-09-06,Influent,County 1,N1_per_PMMoV,"['2', '3']","[80.0, 100.0]","[3, 3]","[nan, 0.00212483079041834]",0.0021248307904183,,,
U,2021-09-06,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[80.0, 100.0]","[3, 3]","[63.92876187522358, 71.41701045644851]",67.56923157259266,1.0814728859007647,73.07429186690885,62.478895637142
U,2021-09-06,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[80.0, 100.0]","[3, 3]","[nan, 33610.68127330168]",33610.681273301685,,,
U,2021-09-09,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0006299507256730177, nan]",0.000629950725673,,,
U,2021-09-09,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[64.73023473430354, 202.2907307105916]",114.43044386643956,2.2383349973356865,256.1336672669084,51.12301956706538
U,2021-09-09,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[102754.44109560788, nan]",102754.44109560794,,,
U,2021-09-12,Influent,County 1,N1_per_PMMoV,"['1', '3']","[100.0, 80.0]","[3, 3]","[0.001109919539261043, nan]",0.001109919539261,,,
U,2021-09-12,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[24.55486643688246, 156.02976137943293]",61.89741473479016,3.6970570263064912,228.8382720554629,16.742347844341523
U,2021-09-12,Influent,County 1,pmmov_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[22123.10493536359, nan]",22123.10493536359,,,
U,2021-09-14,Influent,County 1,N1_per_PMMoV,"['2', '3']","[95.0, 75.0]","[3, 3]","[0.0011999556430798142, nan]",0.0011999556430798,,,
U,2021-09-14,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 75.0]","[3, 3]","[113.56937540464943, 88.88666768688034]",100.47289849008853,1.1891963430620722,119.48200346126004,84.48806547065219
U,2021-09-14,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[95.0, 75.0]","[3, 3]","[94644.64462466422, nan]",94644.64462466416,,,
U,2021-09-15,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.003257347459149446, nan]",0.0032573474591494,,,
U,2021-09-15,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[162.997289036952, 54.82827815683804]",94.53497078927204,2.1606568480405586,204.25763201515483,43.75288508908912
U,2021-09-15,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[50039.884010259564, nan]",50039.88401025958,,,
U,2021-09-19,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.002567426299274378, nan]",0.0025674262992743,,,
U,2021-09-19,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[94.31685577314047, 37.83291637353423]",59.73509619210397,1.907756949899876,113.96004491342396,31.31169103865093
U,2021-09-19,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[36735.95452371774, nan]",36735.954523717744,,,
U,2021-09-21,Influent,County 1,N1_per_PMMoV,"['1', '2']","[90.0, 70.0]","[3, 3]","[0.00263314988465976, nan]",0.0026331498846597,,,
U,2021-09-21,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[95.995142579476, 103.98988883413175]",99.9125828184636,1.058196210457067,105.72711651547606,94.41782330264472
U,2021-09-21,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[90.0, 70.0]","[3, 3]","[36456.39131244514, nan]",36456.39131244515,,,
U,2021-09-22,Influent,County 1,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.0027178652116660014, nan]",0.002717865211666,,,
U,2021-09-22,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[70.67619338074874, 70.65323623892051]",70.66471387756174,1.0002297471310595,70.68094889284225,70.64848259137267
U,2021-09-22,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[26004.304068274796, nan]",26004.3040682748,,,
U,2021-09-26,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0012192575685458832, nan]",0.0012192575685458,,,
U,2021-09-26,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[54.265743473860084, 50.49101295308949]",52.34436317931189,1.0523027295817244,55.082116251807015,49.74268497822679
U,2021-09-26,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[44507.2024761583, nan]",44507.20247615831,,,
U,2021-09-28,Influent,County 1,N1_per_PMMoV,"['2', '3']","[100.0, 70.0]","[3, 3]","[0.0012696265702425338, nan]",0.0012696265702425,,,
U,2021-09-28,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 70.0]","[3, 3]","[54.70714340084799, 28.66953070010512]",39.60338530032079,1.5791767723440755,62.54074617245939,25.078500389500338
U,2021-09-28,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[100.0, 70.0]","[3, 3]","[43089.160768270165, nan]",43089.16076827016,,,
U,2021-10-03,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 100.0]","[3, 3]","[0.0013351635211869988, 0.00112560451365608]",0.0012259143876784,1.1283166599685264,0.0013832196273127,0.0010864985257885
U,2021-10-03,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[33.50693922747038, 52.06353202479063]",41.767087563320935,1.365650093019377,57.039227015997696,30.584033038050187
U,2021-10-03,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[25095.75695842989, 46253.84084120531]",34070.15039803589,1.5408857516413312,52498.20930461073,22110.75698619759
U,2021-10-05,Influent,County 1,N1_per_PMMoV,"['2', '3']","[92.5, 75.0]","[3, 3]","[0.001485756761160917, nan]",0.0014857567611609,,,
U,2021-10-05,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[92.5, 75.0]","[3, 3]","[22.99932657830529, 63.11665282818999]",38.10040040373668,2.041813192157932,77.79390017084893,18.66008141688491
U,2021-10-05,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[92.5, 75.0]","[3, 3]","[15479.873408305704, nan]",15479.873408305692,,,
U,2021-10-06,Influent,County 1,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.004574790505580528, nan]",0.0045747905055805,,,
U,2021-10-06,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[112.48152754909208, 90.65712304104615]",100.98144226967082,1.1647728769727084,117.62044503329794,86.69625148906769
U,2021-10-06,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[24587.2521182953, nan]",24587.25211829528,,,
U,2021-10-11,Influent,County 1,N1_per_PMMoV,"['2', '3']","[100.0, 100.0]","[3, 3]","[0.0008605110629930455, 0.0011302823737339718]",0.0009862152335591,1.2126710434071897,0.0011959546563042,0.0008132586647638
U,2021-10-11,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[35.48037955090338, 52.762518711047186]",43.267010411277504,1.3239172678448037,57.28194221151119,32.68105300999026
U,2021-10-11,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[41231.752939346145, 46680.829443302995]",43871.7725492147,1.0917365224826772,47896.41639803063,40185.311790657644
U,2021-10-12,Influent,County 1,N1_per_PMMoV,"['2', '3']","[100.0, 100.0]","[3, 3]","[0.00479905531822676, 0.0035546603316855916]",0.0041302556300143,1.2364506212556925,0.005106857139676,0.0033404129198623
U,2021-10-12,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[64.72472874864692, 66.54328125041877]",65.62770626022426,1.0197866068844244,66.9262558847218,64.35435199597798
U,2021-10-12,Influent,County 1,pmmov_gc_per_mL,"['2', '3']","[100.0, 100.0]","[3, 3]","[13486.972842930796, 18720.011208177653]",15889.50228245214,1.2609157836304812,20035.324221976454,12601.557129138651
U,2021-10-13,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 100.0]","[3, 3]","[0.0010781698165908751, 0.0008973312509011068]",0.0009836033093708,1.1386250086674925,0.0011199553266577,0.0008638518404948
U,2021-10-13,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[46.029767406003614, 50.84104399414423]",48.375628468567264,1.072827298679889,51.89869481187496,45.09172028721989
U,2021-10-13,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[42692.50232913001, 56658.05569915153]",49182.05134904407,1.2215479922581105,60078.23608056007,40262.070471850944
U,2021-10-17,Influent,County 1,N1_per_PMMoV,"['1', '3']","[100.0, 100.0]","[3, 3]","[0.005296007025475064, 0.003751629915795958]",0.0044574273287444,1.2760687748644064,0.005687983830438,0.0034930933320722
U,2021-10-17,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 100.0]","[3, 3]","[48.61587251878084, 55.223193965403226]",51.81432000810152,1.094293248049573,56.70006053714539,47.349574805888096
U,2021-10-17,Influent,County 1,pmmov_gc_per_mL,"['1', '3']","[100.0, 100.0]","[3, 3]","[9179.722059454762, 14719.78718713434]",11624.265789812976,1.3963934443810104,16232.04854463729,8324.491808944113
U,2021-10-19,Influent,County 1,N1_per_PMMoV,['2'],[85.0],[3],[0.00039447159804077524],0.0003944715980407,,,
U,2021-10-19,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,['2'],[85.0],[3],[14.547385406781533],14.547385406781537,,,
U,2021-10-19,Influent,County 1,pmmov_gc_per_mL,['2'],[85.0],[3],[36878.156701354754],36878.15670135475,,,
U,2021-10-20,Influent,County 1,N1_per_PMMoV,"['1', '2']","[95.0, 95.0]","[3, 3]","[0.0009408670040600494, 0.001173795298179194]",0.0010508973620566,1.1693044322138422,0.0012288189432546,0.0008987371749433
U,2021-10-20,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[46.62388217793743, 65.16894536984405]",55.121948719036126,1.267173661519552,69.849081588394,43.499916698817536
U,2021-10-20,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[95.0, 95.0]","[3, 3]","[49554.1686303644, 55519.85552415735]",52452.26670962423,1.083698672996915,56842.45182890003,48401.15432140383
U,2021-10-24,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 100.0]","[3, 3]","[0.0034655730358175334, 0.0014050958583895522]",0.0022066858225795,1.893366640166268,0.0041780653218,0.0011654825725596
U,2021-10-24,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[97.10241034398409, 77.7509097813818]",86.88958940062857,1.1701812911856089,101.67657191541493,74.25310082730296
U,2021-10-24,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[28019.149889616307, 55334.95050686139]",39375.605041526025,1.6180113751843843,63710.17686195671,24335.802359262696
U,2021-10-26,Influent,County 1,N1_per_PMMoV,"['1', '2']","[100.0, 100.0]","[3, 3]","[0.0016198663888769356, 0.0018801599937925443]",0.0017451670348868,1.1111197034965612,0.0019390894783554,0.0015706381854223
U,2021-10-26,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[84.95864764577648, 63.15408974659196]",73.2494782109091,1.2333310758982086,90.34085777084292,59.39157752719648
U,2021-10-26,Influent,County 1,pmmov_gc_per_mL,"['1', '2']","[100.0, 100.0]","[3, 3]","[52447.935353902176, 33589.742338470554]",41972.76062784451,1.3703784593651114,57518.56704448616,30628.59047513798
U,2021-10-27,Influent,County 1,N1_per_PMMoV,['3'],[95.0],[3],[0.005448109320127575],0.0054481093201275,,,
U,2021-10-27,Influent,County 1,SARS_CoV_2_N1_gc_per_mL,['3'],[95.0],[3],[46.79684851426066],46.79684851426067,,,
U,2021-10-27,Influent,County 1,pmmov_gc_per_mL,['3'],[95.0],[3],[8589.557544554713],8589.557544554707,,,
