sample_code,date_sampling,Flow
B1,2021-04-11 00:00:00,8.7659
B1,2021-04-12 00:00:00,8.9844
B1,2021-04-13 00:00:00,8.8893
B1,2021-04-14 00:00:00,9.132
B1,2021-04-15 00:00:00,9.4229
B1,2021-04-16 00:00:00,9.2581
B1,2021-04-17 00:00:00,9.1036
B1,2021-04-18 00:00:00,9.0693
B1,2021-04-19 00:00:00,9.1438
B1,2021-04-20 00:00:00,9.131
B1,2021-04-21 00:00:00,9.1753
B1,2021-04-22 00:00:00,8.797
B1,2021-04-23 00:00:00,8.6436
B1,2021-04-24 00:00:00,8.4595
B1,2021-04-25 00:00:00,8.9661
B1,2021-04-26 00:00:00,9.0877
B1,2021-04-27 00:00:00,8.8509
B1,2021-04-28 00:00:00,8.6214
B1,2021-04-29 00:00:00,8.6079
B1,2021-04-30 00:00:00,8.3371
B1,2021-05-01 00:00:00,8.173
B1,2021-05-02 00:00:00,8.1865
B1,2021-05-03 00:00:00,8.2399
B1,2021-05-04 00:00:00,8.0626
B1,2021-05-05 00:00:00,8.1069
B1,2021-05-06 00:00:00,7.9291
B1,2021-05-07 00:00:00,7.9705
B1,2021-05-08 00:00:00,7.7391
B1,2021-05-09 00:00:00,7.8786
B1,2021-05-10 00:00:00,8.202
B1,2021-05-11 00:00:00,8.2258
B1,2021-05-12 00:00:00,8.1892
B1,2021-05-13 00:00:00,8.1334
B1,2021-05-14 00:00:00,8.0944
B1,2021-05-15 00:00:00,8.1386
B1,2021-05-16 00:00:00,8.1746
B1,2021-05-17 00:00:00,8.1121
B1,2021-05-18 00:00:00,7.9791
B1,2021-05-19 00:00:00,7.9921
B1,2021-05-20 00:00:00,8.0563
B1,2021-05-21 00:00:00,7.9186
B1,2021-05-22 00:00:00,7.8691
B1,2021-05-23 00:00:00,7.9826
B1,2021-05-24 00:00:00,8.335
B1,2021-05-26 00:00:00,8.3995
B1,2021-05-27 00:00:00,8.3569
B1,2021-05-28 00:00:00,8.3282
B1,2021-05-29 00:00:00,8.0443
B1,2021-05-30 00:00:00,7.9371
B1,2021-05-31 00:00:00,8.0832
B1,2021-06-01 00:00:00,7.9842
B1,2021-06-02 00:00:00,8.09
B1,2021-06-03 00:00:00,8.0736
B1,2021-06-04 00:00:00,8.0336
B1,2021-06-05 00:00:00,8.2256
B1,2021-06-06 00:00:00,8.1358
B1,2021-06-07 00:00:00,8.4084
B1,2021-06-08 00:00:00,8.3351
B1,2021-06-09 00:00:00,8.1967
B1,2021-06-10 00:00:00,8.3632
B1,2021-06-11 00:00:00,8.1008
B1,2021-06-12 00:00:00,8.0502
B1,2021-06-13 00:00:00,8.074
B1,2021-06-14 00:00:00,8.2035
B1,2021-06-15 00:00:00,8.262
B1,2021-06-16 00:00:00,8.3278
B1,2021-06-17 00:00:00,8.337
B1,2021-06-18 00:00:00,8.0777
B1,2021-06-19 00:00:00,7.6633
B1,2021-06-20 00:00:00,7.5651
B1,2021-06-21 00:00:00,8.0089
B1,2021-06-22 00:00:00,8.8548
B1,2021-06-23 00:00:00,8.6891
B1,2021-06-24 00:00:00,8.6935
B1,2021-06-25 00:00:00,8.2029
B1,2021-06-26 00:00:00,8.1807
B1,2021-06-27 00:00:00,8.3233
B1,2021-06-28 00:00:00,8.5717
B1,2021-06-29 00:00:00,8.1823
B1,2021-06-30 00:00:00,7.9857
B1,2021-07-01 00:00:00,7.9624
B1,2021-07-02 00:00:00,7.8422
B1,2021-07-03 00:00:00,7.5165
B1,2021-07-04 00:00:00,7.1453
B1,2021-07-05 00:00:00,7.3152
B1,2021-07-06 00:00:00,7.4778
B1,2021-07-07 00:00:00,7.5334
B1,2021-07-08 00:00:00,7.5452
B1,2021-07-09 00:00:00,7.7178
B1,2021-07-10 00:00:00,7.7865
B1,2021-07-11 00:00:00,7.7728
B1,2021-07-12 00:00:00,7.8267
B1,2021-07-13 00:00:00,7.4734
B1,2021-07-14 00:00:00,7.2261
B1,2021-07-15 00:00:00,7.4036
B1,2021-07-16 00:00:00,7.4137
B1,2021-07-17 00:00:00,7.3369
B1,2021-07-18 00:00:00,7.3237
B1,2021-07-19 00:00:00,7.5266
B1,2021-07-20 00:00:00,7.5578
B1,2021-07-21 00:00:00,7.6406
B1,2021-07-22 00:00:00,7.6331
B1,2021-07-23 00:00:00,7.5446
B1,2021-07-24 00:00:00,7.4746
B1,2021-07-25 00:00:00,7.4537
B1,2021-07-26 00:00:00,7.516
B1,2021-07-27 00:00:00,7.3551
B1,2021-07-28 00:00:00,6.9862
B1,2021-07-29 00:00:00,7.344
B1,2021-07-30 00:00:00,7.0585
B1,2021-07-31 00:00:00,7.2279
B1,2021-08-01 00:00:00,7.12
B1,2021-08-02 00:00:00,7.1997
B1,2021-08-03 00:00:00,7.1371
B1,2021-08-04 00:00:00,7.1931
B1,2021-08-05 00:00:00,7.1742
B1,2021-08-06 00:00:00,7.349
B1,2021-08-07 00:00:00,7.2656
B1,2021-08-08 00:00:00,7.2466
B1,2021-08-09 00:00:00,7.379
B1,2021-08-10 00:00:00,7.2251
B1,2021-08-11 00:00:00,7.3414
B1,2021-08-12 00:00:00,7.4984
B1,2021-08-13 00:00:00,7.4359
B1,2021-08-14 00:00:00,7.2052
B1,2021-08-15 00:00:00,7.2612
B1,2021-08-16 00:00:00,7.528
B1,2021-08-17 00:00:00,7.6027
B1,2021-08-18 00:00:00,7.4766
B1,2021-08-19 00:00:00,7.4927
B1,2021-08-20 00:00:00,7.4634
B1,2021-08-21 00:00:00,7.4851
B1,2021-08-22 00:00:00,7.7814
B1,2021-08-23 00:00:00,7.7759
B1,2021-08-24 00:00:00,7.6943
B1,2021-08-25 00:00:00,7.6749
B1,2021-08-26 00:00:00,7.8202
B1,2021-08-27 00:00:00,7.6053
B1,2021-08-28 00:00:00,7.4799
B1,2021-08-29 00:00:00,7.7171
B1,2021-08-30 00:00:00,7.6122
B1,2021-08-31 00:00:00,7.4489
B1,2021-09-01 00:00:00,7.3362
B1,2021-09-02 00:00:00,7.2727
B1,2021-09-03 00:00:00,7.3151
B1,2021-09-04 00:00:00,7.1446
B1,2021-09-05 00:00:00,7.1467
B1,2021-09-06 00:00:00,7.5136
B1,2021-09-07 00:00:00,7.4627
B1,2021-09-08 00:00:00,7.5239
B1,2021-09-09 00:00:00,7.3344
B1,2021-09-10 00:00:00,7.2311
B1,2021-09-11 00:00:00,7.2236
B1,2021-09-12 00:00:00,7.375
B1,2021-09-13 00:00:00,7.5523
B1,2021-09-14 00:00:00,7.6644
B1,2021-09-15 00:00:00,7.7786
B1,2021-09-16 00:00:00,7.1723
B1,2021-09-17 00:00:00,7.3052
B1,2021-09-19 00:00:00,7.7795
B1,2021-09-20 00:00:00,7.6151
B1,2021-09-21 00:00:00,7.7856
B1,2021-09-22 00:00:00,7.8167
B1,2021-09-23 00:00:00,7.7879
B1,2021-09-24 00:00:00,7.6967
B1,2021-09-25 00:00:00,7.4218
B1,2021-09-26 00:00:00,7.6164
B1,2021-09-27 00:00:00,7.8416
B1,2021-09-28 00:00:00,7.8119
B1,2021-09-29 00:00:00,7.6245
B1,2021-09-30 00:00:00,7.4708
B1,2021-10-01 00:00:00,7.2715
B1,2021-10-02 00:00:00,7.4539
B1,2021-10-03 00:00:00,7.3856
B1,2021-10-04 00:00:00,7.5369
B1,2021-10-05 00:00:00,7.4425
B1,2021-10-06 00:00:00,7.3979
B1,2021-10-07 00:00:00,7.4849
B1,2021-10-08 00:00:00,7.2972
B1,2021-10-09 00:00:00,7.342
B1,2021-10-10 00:00:00,7.4513
B1,2021-10-11 00:00:00,7.6635
B1,2021-10-12 00:00:00,7.4483
B1,2021-10-13 00:00:00,7.5375
B1,2021-10-14 00:00:00,7.459
B1,2021-10-15 00:00:00,7.3636
B1,2021-10-16 00:00:00,7.333
B1,2021-10-17 00:00:00,7.5367
B1,2021-10-18 00:00:00,7.5756
B1,2021-10-19 00:00:00,7.4865
B1,2021-10-20 00:00:00,11.6352
B1,2021-10-21 00:00:00,24.2677
B1,2021-05-25 00:00:00,8.116
B1,2021-09-18 00:00:00,7.3921
B1,2021-01-29 00:00:00,15.9196
B1,2020-09-20 00:00:00,8.388
B3,2020-07-01 00:00:00,3.9871
B3,2020-07-02 00:00:00,3.9029
B3,2020-07-03 00:00:00,3.6885
B3,2020-07-04 00:00:00,3.6321
B3,2020-07-05 00:00:00,3.6209
B3,2020-07-06 00:00:00,3.698
B3,2020-07-07 00:00:00,3.6424
B3,2020-07-08 00:00:00,3.6318
B3,2020-07-09 00:00:00,3.7688
B3,2020-07-10 00:00:00,3.6963
B3,2020-07-11 00:00:00,3.5797
B3,2020-07-12 00:00:00,3.637
B3,2020-07-13 00:00:00,3.7135
B3,2020-07-14 00:00:00,3.3863
B3,2020-07-15 00:00:00,3.8198
B3,2020-07-16 00:00:00,4.2276
B3,2020-07-17 00:00:00,3.6627
B3,2020-07-18 00:00:00,3.6181
B3,2020-07-19 00:00:00,3.6822
B3,2020-07-20 00:00:00,3.8503
B3,2020-07-21 00:00:00,3.7722
B3,2020-07-22 00:00:00,3.7603
B3,2020-07-23 00:00:00,3.7462
B3,2020-07-24 00:00:00,3.7607
B3,2020-07-25 00:00:00,3.6424
B3,2020-07-26 00:00:00,3.7499
B3,2020-07-27 00:00:00,3.7255
B3,2020-07-28 00:00:00,3.7635
B3,2020-07-29 00:00:00,3.6504
B3,2020-07-30 00:00:00,3.8373
B3,2020-07-31 00:00:00,3.7551
B3,2020-08-01 00:00:00,3.7225
B3,2020-08-02 00:00:00,3.682
B3,2020-08-03 00:00:00,3.712
B3,2020-08-04 00:00:00,3.6657
B3,2020-08-05 00:00:00,3.4206
B3,2020-08-06 00:00:00,3.6279
B3,2020-08-07 00:00:00,3.5642
B3,2020-08-08 00:00:00,3.5606
B3,2020-08-09 00:00:00,3.5688
B3,2020-08-10 00:00:00,3.5771
B3,2020-08-11 00:00:00,3.964
B3,2020-08-12 00:00:00,4.3503
B3,2020-08-13 00:00:00,4.0703
B3,2020-08-14 00:00:00,3.6319
B3,2020-08-15 00:00:00,3.4253
B3,2020-08-16 00:00:00,3.5474
B3,2020-08-17 00:00:00,3.675
B3,2020-08-18 00:00:00,3.8298
B3,2020-08-19 00:00:00,3.8628
B3,2020-08-20 00:00:00,3.8939
B3,2020-08-21 00:00:00,3.7526
B3,2020-08-22 00:00:00,3.7643
B3,2020-08-23 00:00:00,3.9818
B3,2020-08-24 00:00:00,4.0744
B3,2020-08-25 00:00:00,3.868
B3,2020-08-26 00:00:00,3.6597
B3,2020-08-27 00:00:00,3.5601
B3,2020-08-28 00:00:00,3.5707
B3,2020-08-29 00:00:00,3.5442
B3,2020-08-30 00:00:00,3.6003
B3,2020-08-31 00:00:00,3.6928
B3,2020-09-01 00:00:00,3.6414
B3,2020-09-02 00:00:00,3.6855
B3,2020-09-03 00:00:00,3.7006
B3,2020-09-04 00:00:00,3.6413
B3,2020-09-05 00:00:00,3.431
B3,2020-09-06 00:00:00,3.3148
B3,2020-09-07 00:00:00,3.5746
B3,2020-09-08 00:00:00,3.6684
B3,2020-09-09 00:00:00,3.632
B3,2020-09-10 00:00:00,3.6894
B3,2020-09-11 00:00:00,3.7091
B3,2020-09-12 00:00:00,3.6972
B3,2020-09-13 00:00:00,3.8002
B3,2020-09-14 00:00:00,3.6889
B3,2020-09-15 00:00:00,3.7657
B3,2020-09-16 00:00:00,3.7819
B3,2020-09-17 00:00:00,3.7275
B3,2020-09-18 00:00:00,3.7531
B3,2020-09-19 00:00:00,3.7031
B3,2020-09-20 00:00:00,3.7855
B3,2020-09-21 00:00:00,3.9102
B3,2020-09-22 00:00:00,3.7912
B3,2020-09-23 00:00:00,3.7288
B3,2020-09-24 00:00:00,3.6954
B3,2020-09-25 00:00:00,3.5196
B3,2020-09-26 00:00:00,3.5301
B3,2020-09-27 00:00:00,3.5608
B3,2020-09-28 00:00:00,3.5583
B3,2020-09-29 00:00:00,3.6342
B3,2020-09-30 00:00:00,3.6719
B3,2020-10-01 00:00:00,3.6629
B3,2020-10-02 00:00:00,3.5791
B3,2020-10-03 00:00:00,3.6434
B3,2020-10-04 00:00:00,3.7144
B3,2020-10-05 00:00:00,3.7464
B3,2020-10-06 00:00:00,3.6844
B3,2020-10-07 00:00:00,3.6749
B3,2020-10-08 00:00:00,3.7723
B3,2020-10-09 00:00:00,3.7512
B3,2020-10-10 00:00:00,3.7318
B3,2020-10-11 00:00:00,3.7504
B3,2020-10-12 00:00:00,3.7392
B3,2020-10-13 00:00:00,3.6998
B3,2020-10-14 00:00:00,3.7326
B3,2020-10-15 00:00:00,3.6358
B3,2020-10-16 00:00:00,3.5942
B3,2020-10-17 00:00:00,3.6343
B3,2020-10-18 00:00:00,3.7255
B3,2020-10-19 00:00:00,3.7687
B3,2020-10-20 00:00:00,3.7406
B3,2020-10-21 00:00:00,3.7704
B3,2020-10-22 00:00:00,3.7426
B3,2020-10-23 00:00:00,3.741
B3,2020-10-24 00:00:00,3.6677
B3,2020-10-25 00:00:00,3.7445
B3,2020-10-26 00:00:00,3.5542
B3,2020-10-27 00:00:00,3.6843
B3,2020-10-28 00:00:00,3.7166
B3,2020-10-29 00:00:00,3.708
B3,2020-10-30 00:00:00,3.6243
B3,2020-10-31 00:00:00,3.6634
B3,2020-11-01 00:00:00,3.7503
B3,2020-11-02 00:00:00,3.7768
B3,2020-11-03 00:00:00,3.8055
B3,2020-11-04 00:00:00,3.7108
B3,2020-11-05 00:00:00,3.9045
B3,2020-11-06 00:00:00,3.7726
B3,2020-11-07 00:00:00,3.7087
B3,2020-11-08 00:00:00,3.7481
B3,2020-11-09 00:00:00,3.8948
B3,2020-11-10 00:00:00,3.8109
B3,2020-11-11 00:00:00,3.8897
B3,2020-11-12 00:00:00,3.8514
B3,2020-11-13 00:00:00,4.2944
B3,2020-11-14 00:00:00,3.9955
B3,2020-11-15 00:00:00,3.9508
B3,2020-11-16 00:00:00,3.958
B3,2020-11-17 00:00:00,6.1611
B3,2020-11-18 00:00:00,8.9008
B3,2020-11-19 00:00:00,7.1883
B3,2020-11-20 00:00:00,4.3278
B3,2020-11-21 00:00:00,4.1572
B3,2020-11-22 00:00:00,4.1907
B3,2020-11-23 00:00:00,4.1476
B3,2020-11-24 00:00:00,4.1528
B3,2020-11-26 00:00:00,4.1395
B3,2020-11-27 00:00:00,3.9419
B3,2020-11-28 00:00:00,3.9266
B3,2020-11-29 00:00:00,4.006
B3,2020-11-30 00:00:00,4.0993
B3,2020-12-01 00:00:00,3.996
B3,2020-12-02 00:00:00,3.9082
B3,2020-12-03 00:00:00,4.0608
B3,2020-12-04 00:00:00,4.0984
B3,2020-12-05 00:00:00,3.9035
B3,2020-12-06 00:00:00,3.9925
B3,2020-12-07 00:00:00,4.057
B3,2020-12-08 00:00:00,4.3302
B3,2020-12-09 00:00:00,4.0606
B3,2020-12-10 00:00:00,3.9612
B3,2020-12-11 00:00:00,4.0881
B3,2020-12-12 00:00:00,4.3591
B3,2020-12-13 00:00:00,7.2816
B3,2020-12-14 00:00:00,5.3266
B3,2020-12-16 00:00:00,4.7058
B3,2020-12-17 00:00:00,5.788
B3,2020-12-18 00:00:00,4.7959
B3,2020-12-19 00:00:00,4.4559
B3,2020-12-20 00:00:00,4.3336
B3,2020-12-21 00:00:00,4.3623
B3,2020-12-23 00:00:00,4.3242
B3,2020-12-24 00:00:00,4.3121
B3,2020-12-25 00:00:00,6.4802
B3,2020-12-26 00:00:00,6.4121
B3,2020-12-27 00:00:00,5.2989
B3,2020-12-28 00:00:00,5.2011
B3,2020-12-30 00:00:00,4.8195
B3,2020-12-31 00:00:00,4.7803
B3,2021-01-01 00:00:00,4.4138
B3,2021-01-02 00:00:00,4.915
B3,2021-01-03 00:00:00,4.7977
B3,2021-01-04 00:00:00,7.4728
B3,2021-01-05 00:00:00,6.0865
B3,2021-01-06 00:00:00,5.8218
B3,2021-01-07 00:00:00,5.504
B3,2021-01-08 00:00:00,5.136
B3,2021-01-09 00:00:00,4.8565
B3,2021-01-10 00:00:00,4.8918
B3,2021-01-11 00:00:00,4.8503
B3,2021-01-12 00:00:00,4.7063
B3,2021-01-13 00:00:00,4.7518
B3,2021-01-14 00:00:00,4.7185
B3,2021-01-15 00:00:00,4.5768
B3,2021-01-16 00:00:00,4.3782
B3,2021-01-17 00:00:00,4.3139
B3,2021-01-18 00:00:00,4.4936
B3,2021-01-19 00:00:00,4.2951
B3,2021-01-20 00:00:00,4.2456
B3,2021-01-21 00:00:00,4.3097
B3,2021-01-22 00:00:00,4.5707
B3,2021-01-23 00:00:00,4.4493
B3,2021-01-24 00:00:00,4.4374
B3,2021-01-25 00:00:00,4.4772
B3,2021-01-26 00:00:00,5.637
B3,2021-01-27 00:00:00,10.2979
B3,2021-01-28 00:00:00,9.5573
B3,2021-01-29 00:00:00,7.3099
B3,2021-01-30 00:00:00,6.1281
B3,2021-01-31 00:00:00,5.7015
B3,2021-02-01 00:00:00,5.9109
B3,2021-02-02 00:00:00,8.4846
B3,2021-02-03 00:00:00,6.6026
B3,2021-02-04 00:00:00,5.9798
B3,2021-02-05 00:00:00,5.6269
B3,2021-02-06 00:00:00,5.339
B3,2021-02-07 00:00:00,5.2713
B3,2021-02-08 00:00:00,5.1377
B3,2021-02-09 00:00:00,4.9898
B3,2021-02-10 00:00:00,4.8371
B3,2021-02-11 00:00:00,5.3134
B3,2021-02-12 00:00:00,5.662
B3,2021-02-13 00:00:00,5.1474
B3,2021-02-14 00:00:00,4.7682
B3,2021-02-15 00:00:00,4.806
B3,2021-02-16 00:00:00,4.6789
B3,2021-02-17 00:00:00,4.4688
B3,2021-02-18 00:00:00,4.4226
B3,2021-02-19 00:00:00,4.4634
B3,2021-02-20 00:00:00,4.4943
B3,2021-02-21 00:00:00,4.5516
B3,2021-02-23 00:00:00,4.5113
B3,2021-02-24 00:00:00,4.5559
B3,2021-02-25 00:00:00,4.4345
B3,2021-02-26 00:00:00,4.4436
B3,2021-02-27 00:00:00,4.5944
B3,2021-02-28 00:00:00,4.6469
B3,2021-03-01 00:00:00,4.5612
B3,2021-03-02 00:00:00,4.4739
B3,2021-03-03 00:00:00,4.5873
B3,2021-03-04 00:00:00,4.399
B3,2021-03-05 00:00:00,4.3485
B3,2021-03-06 00:00:00,4.6433
B3,2021-03-07 00:00:00,4.5177
B3,2021-03-08 00:00:00,4.5909
B3,2021-03-09 00:00:00,5.1628
B3,2021-03-10 00:00:00,5.6368
B3,2021-03-11 00:00:00,5.3174
B3,2021-03-12 00:00:00,4.9784
B3,2021-03-13 00:00:00,4.7331
B3,2021-03-14 00:00:00,5.3304
B3,2021-03-15 00:00:00,5.7391
B3,2021-03-16 00:00:00,5.3217
B3,2021-03-17 00:00:00,5.099
B3,2021-03-18 00:00:00,6.4983
B3,2021-03-19 00:00:00,6.6778
B3,2021-03-20 00:00:00,5.692
B3,2021-03-21 00:00:00,5.3972
B3,2021-03-22 00:00:00,5.2494
B3,2021-03-23 00:00:00,5.0261
B3,2021-03-24 00:00:00,4.9971
B3,2021-03-25 00:00:00,5.0336
B3,2021-03-26 00:00:00,4.8123
B3,2021-03-27 00:00:00,4.5836
B3,2021-03-28 00:00:00,4.5588
B3,2021-03-29 00:00:00,4.6276
B3,2021-03-30 00:00:00,4.5035
B3,2021-03-31 00:00:00,4.4362
B3,2021-04-01 00:00:00,4.3055
B3,2021-04-02 00:00:00,4.3142
B3,2021-04-03 00:00:00,4.1071
B3,2021-04-04 00:00:00,3.9972
B3,2021-04-05 00:00:00,4.0582
B3,2021-04-06 00:00:00,4.0145
B3,2021-04-07 00:00:00,3.9063
B3,2021-04-08 00:00:00,3.9559
B3,2021-04-09 00:00:00,4.0071
B3,2021-04-10 00:00:00,3.9339
B3,2021-04-11 00:00:00,4.0393
B3,2021-04-12 00:00:00,4.1658
B3,2021-04-13 00:00:00,4.1144
B3,2021-04-14 00:00:00,4.2762
B3,2021-04-15 00:00:00,4.6345
B3,2021-04-16 00:00:00,4.4439
B3,2021-04-17 00:00:00,4.3768
B3,2021-04-18 00:00:00,4.3222
B3,2021-04-19 00:00:00,4.4144
B3,2021-04-20 00:00:00,4.3773
B3,2021-04-21 00:00:00,4.4049
B3,2021-04-22 00:00:00,4.2826
B3,2021-04-23 00:00:00,4.1896
B3,2021-04-24 00:00:00,4.0534
B3,2021-04-25 00:00:00,4.2742
B3,2021-04-26 00:00:00,4.3127
B3,2021-04-27 00:00:00,4.3372
B3,2021-04-28 00:00:00,4.0903
B3,2021-04-29 00:00:00,4.0174
B3,2021-04-30 00:00:00,3.955
B3,2021-05-01 00:00:00,3.8227
B3,2021-05-02 00:00:00,3.8066
B3,2021-05-03 00:00:00,3.7848
B3,2021-05-04 00:00:00,3.6381
B3,2021-05-05 00:00:00,3.7162
B3,2021-05-06 00:00:00,3.5926
B3,2021-05-07 00:00:00,3.5703
B3,2021-05-08 00:00:00,3.499
B3,2021-05-09 00:00:00,3.5775
B3,2021-05-10 00:00:00,3.8068
B3,2021-05-11 00:00:00,3.7178
B3,2021-05-12 00:00:00,3.706
B3,2021-05-13 00:00:00,3.6721
B3,2021-05-14 00:00:00,3.6317
B3,2021-05-15 00:00:00,3.588
B3,2021-05-16 00:00:00,3.6597
B3,2021-05-17 00:00:00,3.6261
B3,2021-05-18 00:00:00,3.6097
B3,2021-05-19 00:00:00,3.5821
B3,2021-05-20 00:00:00,3.6722
B3,2021-05-21 00:00:00,3.492
B3,2021-05-22 00:00:00,3.4246
B3,2021-05-23 00:00:00,3.594
B3,2021-05-24 00:00:00,3.7652
B3,2021-05-25 00:00:00,3.606
B3,2021-05-26 00:00:00,3.6552
B3,2021-05-27 00:00:00,3.6256
B3,2021-05-28 00:00:00,3.5696
B3,2021-05-29 00:00:00,3.4824
B3,2021-05-30 00:00:00,3.3671
B3,2021-05-31 00:00:00,3.4988
B3,2021-06-01 00:00:00,3.51
B3,2021-06-02 00:00:00,3.4843
B3,2021-06-03 00:00:00,3.5448
B3,2021-06-04 00:00:00,3.4749
B3,2021-06-05 00:00:00,3.453
B3,2021-06-06 00:00:00,3.4149
B3,2021-06-07 00:00:00,3.6554
B3,2021-06-08 00:00:00,3.5119
B3,2021-06-09 00:00:00,3.3977
B3,2021-06-10 00:00:00,3.4559
B3,2021-06-11 00:00:00,3.3975
B3,2021-06-12 00:00:00,3.3772
B3,2021-06-13 00:00:00,3.3671
B3,2021-06-14 00:00:00,3.3763
B3,2021-06-15 00:00:00,3.4183
B3,2021-06-16 00:00:00,3.4339
B3,2021-06-17 00:00:00,3.4295
B3,2021-06-18 00:00:00,3.3912
B3,2021-06-19 00:00:00,3.401
B3,2021-06-20 00:00:00,3.3162
B3,2021-06-21 00:00:00,3.3833
B3,2021-06-22 00:00:00,3.3502
B3,2021-06-23 00:00:00,3.3646
B3,2021-06-24 00:00:00,3.3769
B3,2021-06-25 00:00:00,3.3275
B3,2021-06-26 00:00:00,3.3101
B3,2021-06-27 00:00:00,3.3431
B3,2021-06-28 00:00:00,3.5004
B3,2021-06-29 00:00:00,3.3415
B3,2021-06-30 00:00:00,3.2077
B3,2021-07-01 00:00:00,3.2516
B3,2021-07-02 00:00:00,3.22
B3,2021-07-03 00:00:00,3.0913
B3,2021-07-04 00:00:00,3.1043
B3,2021-07-05 00:00:00,3.198
B3,2021-07-06 00:00:00,3.185
B3,2021-07-07 00:00:00,3.229
B3,2021-07-08 00:00:00,3.2438
B3,2021-07-09 00:00:00,3.1332
B3,2021-07-10 00:00:00,3.1059
B3,2021-07-11 00:00:00,3.1462
B3,2021-07-12 00:00:00,3.2165
B3,2021-07-13 00:00:00,3.2103
B3,2021-07-14 00:00:00,3.1023
B3,2021-07-15 00:00:00,3.2001
B3,2021-07-16 00:00:00,3.1937
B3,2021-07-17 00:00:00,3.1042
B3,2021-07-18 00:00:00,3.1164
B3,2021-07-19 00:00:00,3.2372
B3,2021-07-20 00:00:00,3.3662
B3,2021-07-21 00:00:00,3.3672
B3,2021-07-22 00:00:00,3.3336
B3,2021-07-23 00:00:00,3.2942
B3,2021-07-24 00:00:00,3.2565
B3,2021-07-26 00:00:00,3.3503
B3,2021-07-27 00:00:00,3.1963
B3,2021-07-28 00:00:00,2.8745
B3,2021-07-29 00:00:00,3.2358
B3,2021-07-30 00:00:00,3.0625
B3,2021-07-31 00:00:00,3.1768
B3,2021-08-01 00:00:00,3.1592
B3,2021-08-02 00:00:00,3.1862
B3,2021-08-03 00:00:00,3.1024
B3,2021-08-04 00:00:00,3.1409
B3,2021-08-05 00:00:00,3.172
B3,2021-08-06 00:00:00,3.2193
B3,2021-08-07 00:00:00,3.2321
B3,2021-08-08 00:00:00,3.2841
B3,2021-08-09 00:00:00,3.2241
B3,2021-08-10 00:00:00,3.1626
B3,2021-08-11 00:00:00,3.2497
B3,2021-08-12 00:00:00,3.3563
B3,2021-08-13 00:00:00,3.3478
B3,2021-08-14 00:00:00,3.1882
B3,2021-08-15 00:00:00,3.1689
B3,2021-08-16 00:00:00,3.2614
B3,2021-08-17 00:00:00,3.2744
B3,2021-08-18 00:00:00,3.2139
B3,2021-08-19 00:00:00,3.2793
B3,2021-08-20 00:00:00,3.2916
B3,2021-08-21 00:00:00,3.2696
B3,2021-08-22 00:00:00,3.3887
B3,2021-08-23 00:00:00,3.3359
B3,2021-08-24 00:00:00,3.3426
B3,2021-08-25 00:00:00,3.3741
B3,2021-08-26 00:00:00,3.4319
B3,2021-08-27 00:00:00,3.3155
B3,2021-08-28 00:00:00,3.1888
B3,2021-08-29 00:00:00,3.349
B3,2021-08-30 00:00:00,3.3804
B3,2021-08-31 00:00:00,3.3302
B3,2021-09-01 00:00:00,3.326
B3,2021-09-02 00:00:00,3.2867
B3,2021-09-03 00:00:00,3.345
B3,2021-09-04 00:00:00,3.2582
B3,2021-09-05 00:00:00,3.27
B3,2021-09-06 00:00:00,3.4349
B3,2021-09-07 00:00:00,3.3979
B3,2021-09-08 00:00:00,3.3826
B3,2021-09-09 00:00:00,3.3357
B3,2021-09-10 00:00:00,3.2958
B3,2021-09-11 00:00:00,3.2139
B3,2021-09-12 00:00:00,3.3237
B3,2021-09-13 00:00:00,3.4272
B3,2021-09-14 00:00:00,3.4749
B3,2021-09-15 00:00:00,3.5302
B3,2021-09-16 00:00:00,3.3153
B3,2021-09-17 00:00:00,3.3934
B3,2021-09-18 00:00:00,3.3814
B3,2021-09-19 00:00:00,3.7095
B3,2021-09-20 00:00:00,3.4886
B3,2021-09-21 00:00:00,3.7063
B3,2021-09-22 00:00:00,3.7043
B3,2021-09-23 00:00:00,3.6363
B3,2021-09-24 00:00:00,3.6436
B3,2021-09-25 00:00:00,3.3842
B3,2021-09-26 00:00:00,3.5599
B3,2021-09-27 00:00:00,3.751
B3,2021-09-28 00:00:00,3.6429
B3,2021-09-29 00:00:00,3.5151
B3,2021-09-30 00:00:00,3.4026
B3,2021-10-01 00:00:00,3.2616
B3,2021-10-02 00:00:00,3.2999
B3,2021-10-03 00:00:00,3.2932
B3,2021-10-04 00:00:00,3.366
B3,2021-10-05 00:00:00,3.3337
B3,2021-10-06 00:00:00,3.273
B3,2021-10-07 00:00:00,3.3804
B3,2021-10-08 00:00:00,3.2775
B3,2021-10-09 00:00:00,3.303
B3,2021-10-10 00:00:00,3.3699
B3,2021-10-11 00:00:00,3.4848
B3,2021-10-12 00:00:00,3.4884
B3,2021-10-13 00:00:00,3.5444
B3,2021-10-14 00:00:00,3.4505
B3,2021-10-15 00:00:00,3.3129
B3,2021-10-16 00:00:00,3.3254
B3,2021-10-17 00:00:00,3.4658
B3,2021-10-18 00:00:00,3.5211
B3,2021-10-19 00:00:00,3.505
B3,2021-10-20 00:00:00,5.1364
B3,2021-10-21 00:00:00,9.3735
B3,2020-11-25 00:00:00,4.3054
